Timestamp,Event
2026-06-01 03:44:00 PM,Vehicle Detected
2026-06-01 03:44:13 PM,Vehicle Detected
2026-06-01 03:44:13 PM,Vehicle Detected
2026-06-01 03:44:31 PM,Vehicle Detected
2026-06-01 03:44:36 PM,Vehicle Detected
2026-06-01 03:44:36 PM,Vehicle Detected
2026-06-01 03:44:43 PM,Vehicle Detected
2026-06-01 03:44:53 PM,Vehicle Detected
2026-06-01 03:45:06 PM,Vehicle Detected
2026-06-01 03:45:06 PM,Vehicle Detected
2026-06-01 03:45:16 PM,Vehicle Detected
2026-06-01 03:45:18 PM,Vehicle Detected
2026-06-01 03:45:36 PM,Vehicle Detected
2026-06-01 03:45:47 PM,Vehicle Detected
2026-06-01 03:45:59 PM,Vehicle Detected
2026-06-01 03:46:12 PM,Vehicle Detected
2026-06-01 03:46:12 PM,Vehicle Detected
2026-06-01 03:46:14 PM,Vehicle Detected
2026-06-01 03:46:17 PM,Vehicle Detected
2026-06-01 03:46:23 PM,Vehicle Detected
2026-06-01 03:46:32 PM,Vehicle Detected
2026-06-01 03:46:43 PM,Vehicle Detected
2026-06-01 03:46:55 PM,Vehicle Detected
2026-06-01 03:47:08 PM,Vehicle Detected
2026-06-01 03:47:17 PM,Vehicle Detected
2026-06-01 03:47:23 PM,Vehicle Detected
2026-06-01 03:47:31 PM,Vehicle Detected
2026-06-01 03:47:31 PM,Vehicle Detected
2026-06-01 03:47:36 PM,Vehicle Detected
2026-06-01 03:47:39 PM,Vehicle Detected
2026-06-01 03:47:42 PM,Vehicle Detected
2026-06-01 03:47:55 PM,Vehicle Detected
2026-06-01 03:47:55 PM,Vehicle Detected
2026-06-01 03:48:12 PM,Vehicle Detected
2026-06-01 03:48:12 PM,Vehicle Detected
2026-06-01 03:48:15 PM,Vehicle Detected
2026-06-01 03:48:21 PM,Vehicle Detected
2026-06-01 03:48:21 PM,Vehicle Detected
2026-06-01 03:48:28 PM,Vehicle Detected
2026-06-01 03:48:32 PM,Vehicle Detected
2026-06-01 03:48:49 PM,Vehicle Detected
2026-06-01 03:48:49 PM,Vehicle Detected
2026-06-01 03:48:58 PM,Vehicle Detected
2026-06-01 03:49:01 PM,Vehicle Detected
2026-06-01 03:49:25 PM,Vehicle Detected
2026-06-01 03:49:53 PM,Vehicle Detected
2026-06-01 03:49:53 PM,Vehicle Detected
2026-06-01 03:49:59 PM,Vehicle Detected
2026-06-01 03:50:01 PM,Vehicle Detected
2026-06-01 03:50:12 PM,Vehicle Detected
2026-06-01 03:50:18 PM,Vehicle Detected
2026-06-01 03:50:18 PM,Vehicle Detected
2026-06-01 03:50:24 PM,Vehicle Detected
2026-06-01 03:50:33 PM,Vehicle Detected
2026-06-01 03:50:53 PM,Vehicle Detected
2026-06-01 03:51:04 PM,Vehicle Detected
2026-06-01 03:51:20 PM,Vehicle Detected
2026-06-01 03:51:20 PM,Vehicle Detected
2026-06-01 03:51:33 PM,Vehicle Detected
2026-06-01 03:51:34 PM,Vehicle Detected
2026-06-01 03:51:40 PM,Vehicle Detected
2026-06-01 03:51:55 PM,Vehicle Detected
2026-06-01 03:52:03 PM,Vehicle Detected
2026-06-01 03:52:17 PM,Vehicle Detected
2026-06-01 03:52:21 PM,Vehicle Detected
2026-06-01 03:52:34 PM,Vehicle Detected
2026-06-01 03:52:44 PM,Vehicle Detected
2026-06-01 03:52:47 PM,Vehicle Detected
2026-06-01 03:52:54 PM,Vehicle Detected
2026-06-01 03:52:56 PM,Vehicle Detected
2026-06-01 03:53:00 PM,Vehicle Detected
2026-06-01 03:53:02 PM,Vehicle Detected
2026-06-01 03:53:09 PM,Vehicle Detected
2026-06-01 03:53:09 PM,Vehicle Detected
2026-06-01 03:53:15 PM,Vehicle Detected
2026-06-01 03:53:15 PM,Vehicle Detected
2026-06-01 03:53:27 PM,Vehicle Detected
2026-06-01 03:53:38 PM,Vehicle Detected
2026-06-01 03:54:12 PM,Vehicle Detected
2026-06-01 03:54:22 PM,Vehicle Detected
2026-06-01 03:54:37 PM,Vehicle Detected
2026-06-01 03:54:37 PM,Vehicle Detected
2026-06-01 03:54:45 PM,Vehicle Detected
2026-06-01 03:54:45 PM,Vehicle Detected
2026-06-01 03:54:54 PM,Vehicle Detected
2026-06-01 03:54:56 PM,Vehicle Detected
2026-06-01 03:55:03 PM,Vehicle Detected
2026-06-01 03:55:16 PM,Vehicle Detected
2026-06-01 03:55:30 PM,Vehicle Detected
2026-06-01 03:55:32 PM,Vehicle Detected
2026-06-01 03:55:36 PM,Vehicle Detected
2026-06-01 03:55:40 PM,Vehicle Detected
2026-06-01 03:55:49 PM,Vehicle Detected
2026-06-01 03:55:52 PM,Vehicle Detected
2026-06-01 03:55:58 PM,Vehicle Detected
2026-06-01 03:56:22 PM,Vehicle Detected
2026-06-01 03:56:25 PM,Vehicle Detected
2026-06-01 03:56:31 PM,Vehicle Detected
2026-06-01 03:56:31 PM,Vehicle Detected
2026-06-01 03:56:43 PM,Vehicle Detected
2026-06-01 03:57:04 PM,Vehicle Detected
2026-06-01 03:57:07 PM,Vehicle Detected
2026-06-01 03:57:10 PM,Vehicle Detected
2026-06-01 03:57:16 PM,Vehicle Detected
2026-06-01 03:57:30 PM,Vehicle Detected
2026-06-01 03:57:31 PM,Vehicle Detected
2026-06-01 03:57:38 PM,Vehicle Detected
2026-06-01 03:57:39 PM,Vehicle Detected
2026-06-01 03:57:46 PM,Vehicle Detected
2026-06-01 03:57:48 PM,Vehicle Detected
2026-06-01 03:57:53 PM,Vehicle Detected
2026-06-01 03:58:06 PM,Vehicle Detected
2026-06-01 03:58:06 PM,Vehicle Detected
2026-06-01 03:58:16 PM,Vehicle Detected
2026-06-01 03:58:23 PM,Vehicle Detected
2026-06-01 03:58:43 PM,Vehicle Detected
2026-06-01 03:58:51 PM,Vehicle Detected
2026-06-01 03:58:58 PM,Vehicle Detected
2026-06-01 03:59:10 PM,Vehicle Detected
2026-06-01 03:59:35 PM,Vehicle Detected
2026-06-01 03:59:36 PM,Vehicle Detected
2026-06-01 03:59:39 PM,Vehicle Detected
2026-06-01 03:59:47 PM,Vehicle Detected
2026-06-01 03:59:51 PM,Vehicle Detected
2026-06-01 03:59:51 PM,Vehicle Detected
2026-06-01 04:00:00 PM,Vehicle Detected
2026-06-01 04:00:00 PM,Vehicle Detected
2026-06-01 04:00:09 PM,Vehicle Detected
2026-06-01 04:00:12 PM,Vehicle Detected
2026-06-01 04:00:12 PM,Vehicle Detected
2026-06-01 04:00:19 PM,Vehicle Detected
2026-06-01 04:00:25 PM,Vehicle Detected
2026-06-01 04:00:29 PM,Vehicle Detected
2026-06-01 04:00:37 PM,Vehicle Detected
2026-06-01 04:00:40 PM,Vehicle Detected
2026-06-01 04:00:51 PM,Vehicle Detected
2026-06-01 04:01:18 PM,Vehicle Detected
2026-06-01 04:01:26 PM,Vehicle Detected
2026-06-01 04:01:33 PM,Vehicle Detected
2026-06-01 04:01:33 PM,Vehicle Detected
2026-06-01 04:01:41 PM,Vehicle Detected
2026-06-01 04:01:41 PM,Vehicle Detected
2026-06-01 04:01:44 PM,Vehicle Detected
2026-06-01 04:01:53 PM,Vehicle Detected
2026-06-01 04:01:58 PM,Vehicle Detected
2026-06-01 04:02:00 PM,Vehicle Detected
2026-06-01 04:02:04 PM,Vehicle Detected
2026-06-01 04:02:15 PM,Vehicle Detected
2026-06-01 04:02:36 PM,Vehicle Detected
2026-06-01 04:02:40 PM,Vehicle Detected
2026-06-01 04:02:40 PM,Vehicle Detected
2026-06-01 04:02:46 PM,Vehicle Detected
2026-06-01 04:02:50 PM,Vehicle Detected
2026-06-01 04:02:50 PM,Vehicle Detected
2026-06-01 04:02:54 PM,Vehicle Detected
2026-06-01 04:02:57 PM,Vehicle Detected
2026-06-01 04:03:06 PM,Vehicle Detected
2026-06-01 04:03:07 PM,Vehicle Detected
2026-06-01 04:03:15 PM,Vehicle Detected
2026-06-01 04:03:28 PM,Vehicle Detected
2026-06-01 04:03:28 PM,Vehicle Detected
2026-06-01 04:03:34 PM,Vehicle Detected
2026-06-01 04:03:37 PM,Vehicle Detected
2026-06-01 04:03:38 PM,Vehicle Detected
2026-06-01 04:03:41 PM,Vehicle Detected
2026-06-01 04:04:18 PM,Vehicle Detected
2026-06-01 04:04:25 PM,Vehicle Detected
2026-06-01 04:04:29 PM,Vehicle Detected
2026-06-01 04:04:38 PM,Vehicle Detected
2026-06-01 04:04:38 PM,Vehicle Detected
2026-06-01 04:04:51 PM,Vehicle Detected
2026-06-01 04:04:51 PM,Vehicle Detected
2026-06-01 04:04:58 PM,Vehicle Detected
2026-06-01 04:05:29 PM,Vehicle Detected
2026-06-01 04:05:40 PM,Vehicle Detected
2026-06-01 04:05:50 PM,Vehicle Detected
2026-06-01 04:06:05 PM,Vehicle Detected
2026-06-01 04:06:05 PM,Vehicle Detected
2026-06-01 04:06:09 PM,Vehicle Detected
2026-06-01 04:06:15 PM,Vehicle Detected
2026-06-01 04:06:19 PM,Vehicle Detected
2026-06-01 04:06:22 PM,Vehicle Detected
2026-06-01 04:06:43 PM,Vehicle Detected
2026-06-01 04:06:47 PM,Vehicle Detected
2026-06-01 04:07:00 PM,Vehicle Detected
2026-06-01 04:07:04 PM,Vehicle Detected
2026-06-01 04:07:14 PM,Vehicle Detected
2026-06-01 04:07:37 PM,Vehicle Detected
2026-06-01 04:08:12 PM,Vehicle Detected
2026-06-01 04:08:24 PM,Vehicle Detected
2026-06-01 04:08:28 PM,Vehicle Detected
2026-06-01 04:08:36 PM,Vehicle Detected
2026-06-01 04:08:50 PM,Vehicle Detected
2026-06-01 04:08:50 PM,Vehicle Detected
2026-06-01 04:09:12 PM,Vehicle Detected
2026-06-01 04:09:21 PM,Vehicle Detected
2026-06-01 04:09:32 PM,Vehicle Detected
2026-06-01 04:09:39 PM,Vehicle Detected
2026-06-01 04:09:42 PM,Vehicle Detected
2026-06-01 04:09:53 PM,Vehicle Detected
2026-06-01 04:10:00 PM,Vehicle Detected
2026-06-01 04:10:03 PM,Vehicle Detected
2026-06-01 04:10:11 PM,Vehicle Detected
2026-06-01 04:10:15 PM,Vehicle Detected
2026-06-01 04:10:17 PM,Vehicle Detected
2026-06-01 04:10:30 PM,Vehicle Detected
2026-06-01 04:10:34 PM,Vehicle Detected
2026-06-01 04:10:38 PM,Vehicle Detected
2026-06-01 04:10:49 PM,Vehicle Detected
2026-06-01 04:10:49 PM,Vehicle Detected
2026-06-01 04:10:57 PM,Vehicle Detected
2026-06-01 04:11:01 PM,Vehicle Detected
2026-06-01 04:11:13 PM,Vehicle Detected
2026-06-01 04:11:42 PM,Vehicle Detected
2026-06-01 04:11:43 PM,Vehicle Detected
2026-06-01 04:11:50 PM,Vehicle Detected
2026-06-01 04:12:02 PM,Vehicle Detected
2026-06-01 04:12:02 PM,Vehicle Detected
2026-06-01 04:12:10 PM,Vehicle Detected
2026-06-01 04:12:16 PM,Vehicle Detected
2026-06-01 04:12:16 PM,Vehicle Detected
2026-06-01 04:12:23 PM,Vehicle Detected
2026-06-01 04:12:33 PM,Vehicle Detected
2026-06-01 04:12:43 PM,Vehicle Detected
2026-06-01 04:12:47 PM,Vehicle Detected
2026-06-01 04:12:55 PM,Vehicle Detected
2026-06-01 04:13:05 PM,Vehicle Detected
2026-06-01 04:13:12 PM,Vehicle Detected
2026-06-01 04:13:16 PM,Vehicle Detected
2026-06-01 04:13:20 PM,Vehicle Detected
2026-06-01 04:13:20 PM,Vehicle Detected
2026-06-01 04:13:30 PM,Vehicle Detected
2026-06-01 04:13:42 PM,Vehicle Detected
2026-06-01 04:13:46 PM,Vehicle Detected
2026-06-01 04:14:13 PM,Vehicle Detected
2026-06-01 04:14:25 PM,Vehicle Detected
2026-06-01 04:14:27 PM,Vehicle Detected
2026-06-01 04:14:35 PM,Vehicle Detected
2026-06-01 04:14:39 PM,Vehicle Detected
2026-06-01 04:14:43 PM,Vehicle Detected
2026-06-01 04:14:49 PM,Vehicle Detected
2026-06-01 04:15:06 PM,Vehicle Detected
2026-06-01 04:15:06 PM,Vehicle Detected
2026-06-01 04:15:21 PM,Vehicle Detected
2026-06-01 04:15:30 PM,Vehicle Detected
2026-06-01 04:15:46 PM,Vehicle Detected
2026-06-01 04:15:46 PM,Vehicle Detected
2026-06-01 04:15:50 PM,Vehicle Detected
2026-06-01 04:15:58 PM,Vehicle Detected
2026-06-01 04:16:03 PM,Vehicle Detected
2026-06-01 04:16:03 PM,Vehicle Detected
2026-06-01 04:16:09 PM,Vehicle Detected
2026-06-01 04:16:22 PM,Vehicle Detected
2026-06-01 04:16:26 PM,Vehicle Detected
2026-06-01 04:16:30 PM,Vehicle Detected
2026-06-01 04:16:31 PM,Vehicle Detected
2026-06-01 04:16:39 PM,Vehicle Detected
2026-06-01 04:16:56 PM,Vehicle Detected
2026-06-01 04:17:14 PM,Vehicle Detected
2026-06-01 04:17:26 PM,Vehicle Detected
2026-06-01 04:17:29 PM,Vehicle Detected
2026-06-01 04:17:35 PM,Vehicle Detected
2026-06-01 04:17:43 PM,Vehicle Detected
2026-06-01 04:17:43 PM,Vehicle Detected
2026-06-01 04:17:54 PM,Vehicle Detected
2026-06-01 04:17:58 PM,Vehicle Detected
2026-06-01 04:18:17 PM,Vehicle Detected
2026-06-01 04:18:18 PM,Vehicle Detected
2026-06-01 04:18:25 PM,Vehicle Detected
2026-06-01 04:18:43 PM,Vehicle Detected
2026-06-01 04:18:52 PM,Vehicle Detected
2026-06-01 04:18:56 PM,Vehicle Detected
2026-06-01 04:19:07 PM,Vehicle Detected
2026-06-01 04:19:11 PM,Vehicle Detected
2026-06-01 04:19:13 PM,Vehicle Detected
2026-06-01 04:19:29 PM,Vehicle Detected
2026-06-01 04:19:30 PM,Vehicle Detected
2026-06-01 04:19:35 PM,Vehicle Detected
2026-06-01 04:19:45 PM,Vehicle Detected
2026-06-01 04:19:48 PM,Vehicle Detected
2026-06-01 04:19:55 PM,Vehicle Detected
2026-06-01 04:20:00 PM,Vehicle Detected
2026-06-01 04:20:02 PM,Vehicle Detected
2026-06-01 04:20:11 PM,Vehicle Detected
2026-06-01 04:20:20 PM,Vehicle Detected
2026-06-01 04:20:27 PM,Vehicle Detected
2026-06-01 04:20:28 PM,Vehicle Detected
2026-06-01 04:20:30 PM,Vehicle Detected
2026-06-01 04:20:33 PM,Vehicle Detected
2026-06-01 04:20:43 PM,Vehicle Detected
2026-06-01 04:20:56 PM,Vehicle Detected
2026-06-01 04:21:10 PM,Vehicle Detected
2026-06-01 04:21:11 PM,Vehicle Detected
2026-06-01 04:21:42 PM,Vehicle Detected
2026-06-01 04:21:43 PM,Vehicle Detected
2026-06-01 04:21:50 PM,Vehicle Detected
2026-06-01 04:22:00 PM,Vehicle Detected
2026-06-01 04:22:26 PM,Vehicle Detected
2026-06-01 04:22:36 PM,Vehicle Detected
2026-06-01 04:22:43 PM,Vehicle Detected
2026-06-01 04:22:43 PM,Vehicle Detected
2026-06-01 04:22:51 PM,Vehicle Detected
2026-06-01 04:22:59 PM,Vehicle Detected
2026-06-01 04:23:03 PM,Vehicle Detected
2026-06-01 04:23:05 PM,Vehicle Detected
2026-06-01 04:23:29 PM,Vehicle Detected
2026-06-01 04:23:36 PM,Vehicle Detected
2026-06-01 04:23:36 PM,Vehicle Detected
2026-06-01 04:23:46 PM,Vehicle Detected
2026-06-01 04:24:02 PM,Vehicle Detected
2026-06-01 04:24:13 PM,Vehicle Detected
2026-06-01 04:24:14 PM,Vehicle Detected
2026-06-01 04:24:17 PM,Vehicle Detected
2026-06-01 04:24:29 PM,Vehicle Detected
2026-06-01 04:24:38 PM,Vehicle Detected
2026-06-01 04:24:43 PM,Vehicle Detected
2026-06-01 04:24:46 PM,Vehicle Detected
2026-06-01 04:25:02 PM,Vehicle Detected
2026-06-01 04:25:11 PM,Vehicle Detected
2026-06-01 04:25:16 PM,Vehicle Detected
2026-06-01 04:25:26 PM,Vehicle Detected
2026-06-01 04:25:34 PM,Vehicle Detected
2026-06-01 04:25:39 PM,Vehicle Detected
2026-06-01 04:25:50 PM,Vehicle Detected
2026-06-01 04:25:55 PM,Vehicle Detected
2026-06-01 04:26:00 PM,Vehicle Detected
2026-06-01 04:26:08 PM,Vehicle Detected
2026-06-01 04:26:12 PM,Vehicle Detected
2026-06-01 04:26:13 PM,Vehicle Detected
2026-06-01 04:26:19 PM,Vehicle Detected
2026-06-01 04:26:20 PM,Vehicle Detected
2026-06-01 04:26:23 PM,Vehicle Detected
2026-06-01 04:26:29 PM,Vehicle Detected
2026-06-01 04:26:30 PM,Vehicle Detected
2026-06-01 04:26:32 PM,Vehicle Detected
2026-06-01 04:26:46 PM,Vehicle Detected
2026-06-01 04:26:58 PM,Vehicle Detected
2026-06-01 04:27:18 PM,Vehicle Detected
2026-06-01 04:27:19 PM,Vehicle Detected
2026-06-01 04:27:27 PM,Vehicle Detected
2026-06-01 04:27:34 PM,Vehicle Detected
2026-06-01 04:27:51 PM,Vehicle Detected
2026-06-01 04:28:01 PM,Vehicle Detected
2026-06-01 04:28:01 PM,Vehicle Detected
2026-06-01 04:28:16 PM,Vehicle Detected
2026-06-01 04:28:24 PM,Vehicle Detected
2026-06-01 04:28:27 PM,Vehicle Detected
2026-06-01 04:28:45 PM,Vehicle Detected
2026-06-01 04:28:50 PM,Vehicle Detected
2026-06-01 04:29:12 PM,Vehicle Detected
2026-06-01 04:29:31 PM,Vehicle Detected
2026-06-01 04:29:42 PM,Vehicle Detected
2026-06-01 04:29:59 PM,Vehicle Detected
2026-06-01 04:30:04 PM,Vehicle Detected
2026-06-01 04:30:20 PM,Vehicle Detected
2026-06-01 04:30:20 PM,Vehicle Detected
2026-06-01 04:30:38 PM,Vehicle Detected
2026-06-01 04:30:39 PM,Vehicle Detected
2026-06-01 04:30:43 PM,Vehicle Detected
2026-06-01 04:30:49 PM,Vehicle Detected
2026-06-01 04:31:11 PM,Vehicle Detected
2026-06-01 04:31:14 PM,Vehicle Detected
2026-06-01 04:31:23 PM,Vehicle Detected
2026-06-01 04:31:47 PM,Vehicle Detected
2026-06-01 04:31:57 PM,Vehicle Detected
2026-06-01 04:32:18 PM,Vehicle Detected
2026-06-01 04:32:26 PM,Vehicle Detected
2026-06-01 04:32:31 PM,Vehicle Detected
2026-06-01 04:32:37 PM,Vehicle Detected
2026-06-01 04:32:38 PM,Vehicle Detected
2026-06-01 04:32:59 PM,Vehicle Detected
2026-06-01 04:33:04 PM,Vehicle Detected
2026-06-01 04:33:06 PM,Vehicle Detected
2026-06-01 04:33:22 PM,Vehicle Detected
2026-06-01 04:33:25 PM,Vehicle Detected
2026-06-01 04:33:37 PM,Vehicle Detected
2026-06-01 04:33:48 PM,Vehicle Detected
2026-06-01 04:33:52 PM,Vehicle Detected
2026-06-01 04:33:59 PM,Vehicle Detected
2026-06-01 04:34:10 PM,Vehicle Detected
2026-06-01 04:34:25 PM,Vehicle Detected
2026-06-01 04:34:26 PM,Vehicle Detected
2026-06-01 04:34:34 PM,Vehicle Detected
2026-06-01 04:34:50 PM,Vehicle Detected
2026-06-01 04:34:55 PM,Vehicle Detected
2026-06-01 04:35:00 PM,Vehicle Detected
2026-06-01 10:01:32 PM,Vehicle Detected
2026-06-01 10:01:54 PM,Vehicle Detected
2026-06-01 10:01:59 PM,Vehicle Detected
2026-06-01 10:06:48 PM,Vehicle Detected
2026-06-01 10:07:16 PM,Vehicle Detected
2026-06-01 10:07:44 PM,Vehicle Detected
2026-06-01 10:08:30 PM,Vehicle Detected
2026-06-01 10:11:21 PM,Vehicle Detected
2026-06-01 10:11:37 PM,Vehicle Detected
2026-06-01 10:11:51 PM,Vehicle Detected
2026-06-01 10:12:01 PM,Vehicle Detected
2026-06-01 10:12:40 PM,Vehicle Detected
2026-06-01 10:12:42 PM,Vehicle Detected
2026-06-01 10:12:45 PM,Vehicle Detected
2026-06-01 10:13:40 PM,Vehicle Detected
2026-06-01 10:13:54 PM,Vehicle Detected
2026-06-01 10:13:58 PM,Vehicle Detected
2026-06-01 10:14:05 PM,Vehicle Detected
2026-06-01 10:15:35 PM,Vehicle Detected
2026-06-01 10:15:43 PM,Vehicle Detected
2026-06-01 10:18:23 PM,Vehicle Detected
2026-06-01 10:18:51 PM,Vehicle Detected
2026-06-01 10:19:31 PM,Vehicle Detected
2026-06-01 10:19:42 PM,Vehicle Detected
2026-06-01 10:19:55 PM,Vehicle Detected
2026-06-01 10:20:26 PM,Vehicle Detected
2026-06-01 10:20:28 PM,Vehicle Detected
2026-06-01 10:21:34 PM,Vehicle Detected
2026-06-01 10:22:01 PM,Vehicle Detected
2026-06-01 10:22:10 PM,Vehicle Detected
2026-06-01 10:23:03 PM,Vehicle Detected
2026-06-01 10:25:52 PM,Vehicle Detected
2026-06-01 10:27:07 PM,Vehicle Detected
2026-06-01 10:29:52 PM,Vehicle Detected
2026-06-01 10:30:02 PM,Vehicle Detected
2026-06-01 10:31:35 PM,Vehicle Detected
2026-06-01 10:34:30 PM,Vehicle Detected
2026-06-01 10:37:25 PM,Vehicle Detected
2026-06-01 10:41:06 PM,Vehicle Detected
2026-06-01 10:41:27 PM,Vehicle Detected
2026-06-01 10:41:50 PM,Vehicle Detected
2026-06-01 10:42:37 PM,Vehicle Detected
2026-06-01 10:44:14 PM,Vehicle Detected
2026-06-01 10:44:35 PM,Vehicle Detected
2026-06-01 10:45:31 PM,Vehicle Detected
2026-06-01 10:45:47 PM,Vehicle Detected
2026-06-01 10:45:50 PM,Vehicle Detected
2026-06-01 10:46:07 PM,Vehicle Detected
2026-06-01 10:47:31 PM,Vehicle Detected
2026-06-01 10:48:39 PM,Vehicle Detected
2026-06-01 10:48:43 PM,Vehicle Detected
2026-06-01 10:51:29 PM,Vehicle Detected
2026-06-01 10:51:31 PM,Vehicle Detected
2026-06-01 10:51:34 PM,Vehicle Detected
2026-06-01 10:56:16 PM,Vehicle Detected
2026-06-01 10:57:39 PM,Vehicle Detected
2026-06-01 10:58:15 PM,Vehicle Detected
2026-06-01 11:00:16 PM,Vehicle Detected
2026-06-01 11:00:19 PM,Vehicle Detected
2026-06-01 11:01:29 PM,Vehicle Detected
2026-06-01 11:01:31 PM,Vehicle Detected
2026-06-01 11:01:35 PM,Vehicle Detected
2026-06-01 11:04:32 PM,Vehicle Detected
2026-06-01 11:07:26 PM,Vehicle Detected
2026-06-01 11:09:40 PM,Vehicle Detected
2026-06-01 11:10:50 PM,Vehicle Detected
2026-06-01 11:11:51 PM,Vehicle Detected
2026-06-01 11:12:01 PM,Vehicle Detected
2026-06-01 11:12:12 PM,Vehicle Detected
2026-06-01 11:13:33 PM,Vehicle Detected
2026-06-01 11:13:55 PM,Vehicle Detected
2026-06-01 11:16:18 PM,Vehicle Detected
2026-06-01 11:17:30 PM,Vehicle Detected
2026-06-01 11:22:21 PM,Vehicle Detected
2026-06-01 11:23:03 PM,Vehicle Detected
2026-06-01 11:23:13 PM,Vehicle Detected
2026-06-01 11:24:11 PM,Vehicle Detected
2026-06-01 11:24:15 PM,Vehicle Detected
2026-06-01 11:26:28 PM,Vehicle Detected
2026-06-01 11:26:32 PM,Vehicle Detected
2026-06-01 11:27:15 PM,Vehicle Detected
2026-06-01 11:27:25 PM,Vehicle Detected
2026-06-01 11:30:56 PM,Vehicle Detected
2026-06-01 11:30:59 PM,Vehicle Detected
2026-06-01 11:31:07 PM,Vehicle Detected
2026-06-01 11:31:34 PM,Vehicle Detected
2026-06-01 11:31:37 PM,Vehicle Detected
2026-06-01 11:32:02 PM,Vehicle Detected
2026-06-01 11:32:05 PM,Vehicle Detected
2026-06-01 11:32:14 PM,Vehicle Detected
2026-06-01 11:32:47 PM,Vehicle Detected
2026-06-01 11:35:45 PM,Vehicle Detected
2026-06-01 11:35:47 PM,Vehicle Detected
2026-06-01 11:35:51 PM,Vehicle Detected
2026-06-01 11:36:48 PM,Vehicle Detected
2026-06-01 11:36:52 PM,Vehicle Detected
2026-06-01 11:38:48 PM,Vehicle Detected
2026-06-01 11:40:12 PM,Vehicle Detected
2026-06-01 11:41:37 PM,Vehicle Detected
2026-06-01 11:41:39 PM,Vehicle Detected
2026-06-01 11:43:22 PM,Vehicle Detected
2026-06-01 11:43:25 PM,Vehicle Detected
2026-06-01 11:44:35 PM,Vehicle Detected
2026-06-01 11:46:53 PM,Vehicle Detected
2026-06-01 11:50:15 PM,Vehicle Detected
2026-06-01 11:50:35 PM,Vehicle Detected
2026-06-01 11:53:12 PM,Vehicle Detected
2026-06-01 11:53:50 PM,Vehicle Detected
2026-06-01 11:56:25 PM,Vehicle Detected
2026-06-02 12:06:35 AM,Vehicle Detected
2026-06-02 12:09:50 AM,Vehicle Detected
2026-06-02 12:10:16 AM,Vehicle Detected
2026-06-02 12:20:34 AM,Vehicle Detected
2026-06-02 12:24:18 AM,Vehicle Detected
2026-06-02 12:26:55 AM,Vehicle Detected
2026-06-02 12:27:33 AM,Vehicle Detected
2026-06-02 12:39:11 AM,Vehicle Detected
2026-06-02 12:40:00 AM,Vehicle Detected
2026-06-02 12:48:59 AM,Vehicle Detected
2026-06-02 12:57:08 AM,Vehicle Detected
2026-06-02 12:59:16 AM,Vehicle Detected
2026-06-02 12:59:46 AM,Vehicle Detected
2026-06-02 01:03:40 AM,Vehicle Detected
2026-06-02 01:06:11 AM,Vehicle Detected
2026-06-02 01:13:14 AM,Vehicle Detected
2026-06-02 01:14:09 AM,Vehicle Detected
2026-06-02 01:21:53 AM,Vehicle Detected
2026-06-02 01:30:19 AM,Vehicle Detected
2026-06-02 01:30:31 AM,Vehicle Detected
2026-06-02 01:30:39 AM,Vehicle Detected
2026-06-02 01:43:19 AM,Vehicle Detected
2026-06-02 01:47:26 AM,Vehicle Detected
2026-06-02 01:50:57 AM,Vehicle Detected
2026-06-02 02:11:33 AM,Vehicle Detected
2026-06-02 02:19:38 AM,Vehicle Detected
2026-06-02 02:27:05 AM,Vehicle Detected
2026-06-02 02:31:35 AM,Vehicle Detected
2026-06-02 02:32:03 AM,Vehicle Detected
2026-06-02 02:47:04 AM,Vehicle Detected
2026-06-02 02:59:39 AM,Vehicle Detected
2026-06-02 03:07:12 AM,Vehicle Detected
2026-06-02 03:13:46 AM,Vehicle Detected
2026-06-02 03:18:45 AM,Vehicle Detected
2026-06-02 03:19:55 AM,Vehicle Detected
2026-06-02 03:45:08 AM,Vehicle Detected
2026-06-02 03:54:29 AM,Vehicle Detected
2026-06-02 04:07:12 AM,Vehicle Detected
2026-06-02 04:17:03 AM,Vehicle Detected
2026-06-02 04:18:35 AM,Vehicle Detected
2026-06-02 04:36:46 AM,Vehicle Detected
2026-06-02 04:37:17 AM,Vehicle Detected
2026-06-02 04:39:40 AM,Vehicle Detected
2026-06-02 04:42:56 AM,Vehicle Detected
2026-06-02 04:43:27 AM,Vehicle Detected
2026-06-02 04:50:40 AM,Vehicle Detected
2026-06-02 04:51:15 AM,Vehicle Detected
2026-06-02 04:51:40 AM,Vehicle Detected
2026-06-02 04:55:37 AM,Vehicle Detected
2026-06-02 04:55:39 AM,Vehicle Detected
2026-06-02 04:57:37 AM,Vehicle Detected
2026-06-02 04:58:56 AM,Vehicle Detected
2026-06-02 05:01:49 AM,Vehicle Detected
2026-06-02 05:11:59 AM,Vehicle Detected
2026-06-02 05:17:11 AM,Vehicle Detected
2026-06-02 05:22:20 AM,Vehicle Detected
2026-06-02 05:23:38 AM,Vehicle Detected
2026-06-02 05:27:18 AM,Vehicle Detected
2026-06-02 05:31:56 AM,Vehicle Detected
2026-06-02 05:36:35 AM,Vehicle Detected
2026-06-02 05:37:24 AM,Vehicle Detected
2026-06-02 05:39:06 AM,Vehicle Detected
2026-06-02 05:40:24 AM,Vehicle Detected
2026-06-02 05:40:46 AM,Vehicle Detected
